device_id,dma,device_type,hour,content_type,ad_load,disk_utilization,is_injected_anomaly
2539,LA,B,0,sports,0.6641808122608212,56.56723249043284,False
2540,LA,B,19,movie,0.32277694698172066,65.71107787926883,False
2541,FL,C,11,sports,0.5524366833668194,65.29746733467277,False
2542,FL,B,1,sports,0.08299112623272742,34.5196450493091,False
2543,LA,C,5,movie,0.5456864027076922,57.827456108307686,False
2544,FL,B,14,news,0.43138908835354195,64.05556353414167,False
2545,LA,C,14,movie,0.7579337070734441,77.11734828293777,False
2546,FL,B,19,news,0.8479028431341171,86.71611372536468,False
2547,TX,C,0,movie,0.19961652164743904,37.98466086589756,False
2548,LA,B,1,sports,0.08153590546076306,34.46143621843052,False
2549,NY,C,0,movie,0.3905569812448356,45.62227924979342,False
2550,TX,B,9,sports,0.534150408200547,62.16601632802188,False
2551,LA,B,17,sports,0.37680194831502256,105.4720779326009,True
2552,NY,B,15,news,0.6285611709980801,73.1424468399232,False
2553,NY,C,5,news,0.5056512797190751,56.226051188763,False
2554,FL,B,15,sports,0.9366260346650898,85.46504138660359,False
2555,NY,A,15,movie,0.40939112331959304,64.37564493278373,False
2556,FL,C,4,sports,0.08249417294858241,38.09976691794329,False
2557,FL,C,17,movie,0.3019350211414771,62.47740084565908,False
2558,NY,A,10,sports,0.6058938623632445,66.23575449452977,False
2559,TX,C,1,sports,0.2560250986070861,41.441003944283445,False
2560,TX,B,9,sports,0.2689884518056338,51.55953807222535,False
2561,LA,A,18,news,0.33957248402235085,65.18289936089403,False
2562,TX,B,16,news,0.7461417799090552,79.0456711963622,False
2563,LA,C,6,sports,0.9401332342939615,74.80532937175846,False
2564,LA,A,18,news,0.35037663384777995,65.61506535391119,False
2565,LA,C,9,movie,0.1954880397604919,48.61952159041967,False
2566,FL,B,11,sports,0.42063695216710306,60.025478086684124,False
2567,TX,A,2,sports,0.35183969297962614,46.47358771918505,False
2568,LA,B,23,news,0.990024914123176,97.20099656492704,False
2569,FL,B,20,movie,0.4638682585179925,72.5547303407197,False
2570,FL,C,4,sports,0.679283352811864,61.97133411247456,False
2571,FL,C,13,sports,0.9137880666448532,82.15152266579413,False
2572,TX,A,18,sports,0.6290615773638835,76.76246309455533,False
2573,LA,C,12,news,0.24937847491985388,54.37513899679415,False
2574,FL,B,5,sports,0.6074100953332803,60.29640381333121,False
2575,LA,A,23,news,0.4018763360651161,73.67505344260464,False
2576,LA,C,6,news,0.42234986943880704,54.09399477755228,False
2577,LA,B,8,sports,0.979324581370405,78.77298325481621,False
2578,FL,B,8,movie,0.2785910135948526,50.74364054379411,False
2579,TX,C,21,movie,0.4689351464783108,73.95740585913244,False
2580,LA,A,12,movie,0.1598670456992003,50.79468182796801,False
2581,LA,A,17,movie,0.17854419868548876,57.54176794741955,False
2582,LA,C,21,sports,0.6034844240858339,79.33937696343335,False
2583,TX,A,22,movie,0.7510157081527147,86.4406283261086,False
2584,LA,A,20,sports,0.6364598736168452,79.45839494467381,False
2585,TX,A,21,sports,0.3292839979029708,68.37135991611883,False
2586,LA,C,22,news,0.05961817256501978,58.78472690260079,False
2587,LA,A,23,movie,0.4702638621486921,76.41055448594767,False
2588,FL,A,15,news,0.504269653093964,68.17078612375856,False
2589,LA,B,3,news,0.7706516079598186,64.42606431839275,False
2590,NY,A,2,news,0.6402895622919548,58.01158249167819,False
2591,LA,B,19,news,0.8712586276009868,87.65034510403947,False
2592,TX,B,7,news,0.7829828786950916,69.71931514780366,False
2593,NY,B,19,news,0.3658777838109468,67.43511135243787,False
2594,LA,B,22,news,0.6322214235246982,81.68885694098793,False
2595,NY,C,15,news,0.7472865294551266,77.89146117820506,False
2596,TX,B,18,sports,0.9568803691727449,89.87521476690979,False
2597,TX,B,6,sports,0.42235216262224584,54.09408650488984,False
2598,FL,A,10,sports,0.648281992311136,67.93127969244544,False
2599,LA,A,23,news,0.3926638352816342,73.30655341126536,False
2600,FL,A,19,sports,0.737828178869787,82.31312715479147,False
2601,NY,A,4,sports,0.9119931713105572,71.27972685242229,False
2602,FL,A,22,movie,0.9192260157195751,93.169040628783,False
2603,TX,A,11,sports,0.15708751738751003,49.4835006955004,False
2604,FL,A,20,movie,0.20409659762087884,62.163863904835154,False
2605,FL,A,12,sports,0.7549294507897987,74.59717803159194,False
2606,TX,B,14,movie,0.6310098859424019,72.04039543769608,False
2607,LA,A,3,sports,0.9051072868549548,69.8042914741982,False
2608,TX,A,8,news,0.3138005594155354,52.15202237662142,False
2609,FL,A,17,movie,0.8480208111462629,84.32083244585051,False
2610,FL,A,20,sports,0.6837758569838599,81.3510342793544,False
2611,FL,A,2,news,0.19545631015659948,40.21825240626398,False
2612,NY,B,1,movie,0.12649436899563926,36.25977475982557,False
2613,TX,B,16,sports,0.7027236020086076,77.3089440803443,False
2614,NY,C,10,sports,0.158461512724268,48.33846050897072,False
2615,TX,B,20,movie,0.7943290397431482,85.77316158972593,False
2616,FL,B,1,sports,0.5570950401273173,53.483801605092694,False
2617,NY,C,8,movie,0.47686706246278976,58.674682498511594,False
2618,TX,A,0,movie,0.27552903592141964,41.02116143685679,False
2619,FL,C,17,movie,0.9838455949248598,89.7538237969944,False
2620,FL,C,20,movie,0.7221671109105264,82.88668443642106,False
2621,LA,B,3,movie,0.778063647164877,64.72254588659507,False
2622,NY,C,7,news,0.7687109276653382,69.14843710661353,False
2623,FL,A,20,movie,0.5840155771765966,77.36062308706386,False
2624,FL,C,0,news,0.9396988419588779,67.58795367835512,False
2625,TX,B,22,news,0.5838215033826768,79.75286013530707,False
2626,FL,A,21,sports,0.5200455851041494,76.00182340416598,False
2627,NY,A,3,movie,0.27371044242286724,44.54841769691469,False
2628,TX,C,3,news,0.28173591984167345,44.869436793666935,False
2629,NY,B,16,movie,0.7368839059820436,78.67535623928174,False
2630,FL,A,0,news,0.3347674216396055,43.39069686558422,False
2631,TX,B,12,sports,0.7287107451466779,73.54842980586712,False
2632,FL,C,1,news,0.952706758814825,69.308270352593,False
2633,TX,B,12,movie,0.43930743677875883,61.972297471150355,False
2634,NY,A,8,news,0.09732564287964196,43.49302571518568,False
2635,NY,A,16,movie,0.6665464813294362,75.86185925317744,False
2636,LA,A,21,sports,0.009523031695485629,55.58092126781943,False
2637,TX,C,11,movie,0.7870035212722968,74.68014085089187,False
2638,NY,C,15,movie,0.5256531170387184,69.02612468154874,False
2639,FL,C,14,movie,0.4897322040086549,66.3892881603462,False
2640,NY,B,23,sports,0.5694421605776873,80.37768642310749,False
2641,LA,C,5,news,0.5164085439347159,56.65634175738864,False
2642,NY,B,5,sports,0.32377727179602267,48.951090871840904,False
2643,LA,B,9,news,0.2815089096792419,52.060356387169676,False
2644,LA,A,17,movie,0.41529746062389516,67.0118984249558,False
2645,NY,B,20,news,0.8949092819155667,89.79637127662266,False
2646,TX,B,6,movie,0.135370459787843,42.61481839151372,False
2647,FL,A,2,movie,0.3247645966865833,45.390583867463334,False
2648,FL,B,14,movie,0.19230042794940438,54.492017117976175,False
2649,LA,C,14,movie,0.42713697673738193,63.885479069495275,False
2650,FL,B,8,news,0.13349841912317117,44.93993676492685,False
2651,FL,B,4,movie,0.7607956139022322,65.23182455608928,False
2652,FL,A,20,sports,0.10346739258457471,58.138695703382986,False
2653,LA,A,20,movie,0.6652620936172707,80.61048374469082,False
2654,FL,A,17,news,0.26771032486902346,61.10841299476094,False
2655,TX,A,13,movie,0.4721899968576627,64.48759987430651,False
2656,NY,C,6,news,0.1999879617175414,45.19951846870166,False
2657,LA,C,9,sports,0.7302236794757191,70.00894717902875,False
2658,TX,B,1,movie,0.9482759892683243,69.13103957073298,False
2659,NY,B,5,movie,0.22174528739299593,44.86981149571984,False
2660,LA,B,10,sports,0.9531532077128283,80.12612830851313,False
2661,FL,B,10,sports,0.325273801011434,55.01095204045736,False
2662,NY,B,1,news,0.5578471670519016,53.51388668207606,False
2663,LA,B,22,news,0.7015899510855761,84.46359804342305,False
2664,NY,C,6,news,0.19926861606519364,45.17074464260775,False
2665,TX,B,12,sports,0.44476393743262765,62.19055749730511,False
2666,NY,B,11,news,0.06782748066405009,45.913099226562004,False
2667,FL,B,11,news,0.69705377602802,71.0821510411208,False
2668,NY,A,20,movie,0.41661611972447843,70.66464478897913,False
2669,FL,A,17,news,0.8916445326395909,86.06578130558364,False
2670,FL,A,20,news,0.27399188857313794,64.95967554292551,False
2671,FL,B,9,sports,0.9236013243239269,77.74405297295708,False
2672,FL,C,6,news,0.14103984468284503,42.841593787313805,False
2673,NY,C,10,news,0.6069664660138833,66.27865864055534,False
2674,FL,C,13,sports,0.3078081798721789,57.912327194887155,False
2675,TX,A,8,movie,0.18178161095328738,46.8712644381315,False
2676,FL,C,11,movie,0.09393717171916549,46.95748686876662,False
2677,FL,C,3,sports,0.6556425588286899,59.8257023531476,False
2678,TX,B,14,news,0.23316793325924545,56.126717330369814,False
2679,LA,A,17,movie,0.5728144120710477,73.3125764828419,False
2680,NY,B,12,sports,0.9794187228352779,83.57674891341111,False
2681,NY,C,20,sports,0.31596182027953157,66.63847281118126,False
2682,LA,C,23,news,0.03494427771672881,58.99777110866915,False
2683,FL,B,21,sports,0.14282261439642052,60.91290457585682,False
2684,TX,B,2,news,0.11932200941117077,37.17288037644683,False
2685,LA,B,21,sports,0.4632835272052358,73.73134108820943,False
2686,NY,A,8,movie,0.7446505696606273,69.38602278642509,False
2687,TX,B,10,news,0.2964443857818584,53.857775431274334,False
2688,TX,A,9,sports,0.14584277084384323,46.633710833753725,False
2689,FL,C,6,movie,0.6407667663289269,62.83067065315708,False
2690,TX,C,21,sports,0.30118020884924246,67.2472083539697,False
2691,TX,B,15,news,0.5751703493122327,71.00681397248931,False
2692,FL,B,23,movie,0.9337865596727519,94.95146238691007,False
2693,LA,C,22,movie,0.2913469549265262,68.05387819706104,False
2694,FL,B,10,sports,0.5124916144862686,62.499664579450744,False
2695,LA,C,17,news,0.8068119136312163,82.67247654524866,False
2696,NY,B,12,movie,0.6917181124976282,72.06872449990513,False
2697,LA,A,11,movie,0.7514781747791858,73.25912699116743,False
2698,NY,A,17,sports,0.7725693748561002,81.302774994244,False
2699,NY,A,16,movie,0.5399160203340431,70.79664081336173,False
2700,FL,B,21,sports,0.536062107902265,76.6424843160906,False
2701,FL,B,18,news,0.7188895804484474,80.35558321793789,False
2702,NY,B,14,sports,0.6976482701135557,74.70593080454222,False
2703,FL,A,22,sports,0.6700576640296851,83.20230656118741,False
2704,NY,C,2,sports,0.3821346921426636,47.685387685706544,False
2705,LA,B,18,sports,0.8285426456048768,84.74170582419507,False
2706,TX,C,9,movie,0.2362028893708893,50.248115574835566,False
2707,LA,B,10,news,0.15573196635271225,48.22927865410849,False
2708,TX,B,18,news,0.34516221911570155,65.40648876462805,False
2709,FL,B,6,news,0.25383124040495597,47.35324961619824,False
2710,NY,A,21,news,0.6631825122031564,81.72730048812626,False
2711,NY,A,11,sports,0.23101785114996087,52.44071404599843,False
2712,FL,B,8,sports,0.6564898383508689,65.85959353403476,False
2713,TX,C,7,movie,0.5132227948407885,58.92891179363154,False
2714,TX,A,10,sports,0.15245006807525963,48.09800272301038,False
2715,LA,B,22,movie,0.2583962641210229,66.73585056484092,False
2716,LA,C,2,movie,0.5217267843032228,53.26907137212891,False
2717,TX,C,12,sports,0.7331053039236981,73.72421215694791,False
2718,TX,B,20,sports,0.39825164417467596,69.93006576698704,False
2719,NY,A,11,sports,0.23283264217804,52.5133056871216,False
2720,TX,A,13,news,0.2950782090937888,57.40312836375155,False
2721,TX,B,8,sports,0.09511718927339685,43.40468757093588,False
2722,NY,C,3,movie,0.025149501090233062,34.60598004360932,False
2723,LA,A,15,news,0.9731293119968542,86.92517247987416,False
2724,FL,C,22,movie,0.09640993436591538,60.25639737463661,False
2725,TX,C,12,movie,0.12488734511065003,49.395493804425996,False
2726,NY,A,10,news,0.8709640850796426,76.8385634031857,False
2727,NY,B,3,news,0.663505235719258,60.14020942877032,False
2728,TX,A,22,sports,0.4360725312453263,73.84290124981305,False
2729,LA,C,20,sports,0.6490234057258495,79.96093622903398,False
2730,FL,B,21,news,0.9349848235304102,92.59939294121642,False
2731,TX,A,8,news,0.09937731143570594,43.57509245742824,False
2732,FL,A,15,news,0.24371102717533222,57.74844108701329,False
2733,NY,B,10,sports,0.8603004034707409,76.41201613882964,False
2734,LA,A,5,movie,0.780639345301107,67.22557381204427,False
2735,NY,A,4,news,0.9942567215571908,74.57026886228763,False
2736,TX,A,9,news,0.3139088150721925,53.356352602887696,False
2737,NY,B,13,news,0.9448863971385452,83.39545588554181,False
2738,LA,C,2,news,0.34368883129500416,46.14755325180016,False
2739,LA,B,16,news,0.7150931911854932,77.80372764741973,False
2740,NY,A,10,movie,0.8827429476215864,77.30971790486346,False
2741,NY,B,21,news,0.17078209525836174,62.03128381033447,False
2742,TX,C,6,sports,0.2056386550352003,45.42554620140801,False
2743,FL,A,1,movie,0.5809586480323466,54.438345921293866,False
2744,NY,A,7,sports,0.8438247700355141,72.15299080142057,False
2745,LA,A,23,sports,0.07894953522211168,60.75798140888446,False
2746,NY,C,7,sports,0.8508808097559035,72.43523239023614,False
2747,FL,A,16,movie,0.34312052954509653,62.924821181803864,False
2748,LA,B,20,news,0.4062266139725018,70.24906455890007,False
2749,FL,C,6,sports,0.33986109568755607,50.79444382750225,False
2750,NY,B,15,movie,0.9114799046076875,84.4591961843075,False
2751,NY,B,4,sports,0.13079432658283907,40.03177306331356,False
2752,TX,A,8,movie,0.5742744811763433,62.57097924705373,False
2753,TX,A,7,movie,0.14810808062579173,44.32432322503167,False
2754,FL,A,16,sports,0.9285946300948413,86.34378520379366,False
2755,FL,C,21,movie,0.7979313135356194,87.11725254142478,False
2756,FL,A,6,news,0.23381927426107785,46.55277097044312,False
2757,TX,A,6,sports,0.29777826808815355,49.111130723526145,False
2758,LA,C,19,news,0.3815153279626775,68.06061311850709,False
2759,LA,B,11,news,0.4054176752954365,59.416707011817465,False
2760,NY,B,12,sports,0.8173428586320551,77.0937143452822,False
2761,LA,C,16,movie,0.5645333553091904,111.78133421236763,True
2762,LA,B,3,sports,0.42794931489172805,50.717972595669124,False
2763,NY,C,20,movie,0.7194446569363528,82.77778627745411,False
2764,NY,B,8,movie,0.45786487634380657,57.914595053752265,False
2765,TX,C,15,news,0.12824001688479048,53.12960067539162,False
2766,LA,C,10,sports,0.10748918426952836,46.29956737078113,False
2767,FL,B,18,sports,0.32595667979517173,64.63826719180686,False
2768,LA,A,14,sports,0.6028702376151721,70.91480950460688,False
2769,FL,C,4,news,0.13484132764823442,40.19365310592937,False
2770,TX,A,4,movie,0.5501341706974073,56.80536682789629,False
2771,NY,A,21,sports,0.2696096448087335,65.98438579234934,False
2772,NY,B,12,movie,0.6954134156082917,72.21653662433167,False
2773,TX,C,6,sports,0.02826270117637064,38.33050804705483,False
2774,TX,A,3,sports,0.469023431480573,52.36093725922292,False
2775,LA,C,3,news,0.0522641490142326,35.6905659605693,False
2776,TX,C,22,movie,0.3305077752753205,69.62031101101282,False
2777,FL,C,23,movie,0.015575144286879117,58.22300577147516,False
2778,LA,B,9,news,0.4690987605779313,59.56395042311725,False
2779,NY,A,4,sports,0.7670158684780116,65.48063473912046,False
2780,LA,B,10,sports,0.10022003774594457,46.00880150983778,False
2781,FL,A,3,movie,0.7352226919940271,63.00890767976109,False
2782,FL,C,13,sports,0.5841952670923312,68.96781068369324,False
2783,FL,B,15,movie,0.5046052731360201,68.18421092544081,False
2784,FL,B,23,movie,0.5994832622802416,81.57933049120966,False
2785,NY,B,7,movie,0.33589713172919555,51.83588526916782,False
2786,LA,C,4,sports,0.7103395537682894,63.21358215073157,False
2787,NY,B,3,sports,0.7796658419207723,64.78663367683089,False
2788,NY,C,9,sports,0.7782238655868774,71.9289546234751,False
2789,FL,C,14,news,0.2694597893936884,57.57839157574753,False
2790,FL,C,1,news,0.6539070096898525,57.3562803875941,False
2791,NY,B,18,sports,0.1480957257452764,57.523829029811054,False
2792,TX,C,11,news,0.49541961359626707,63.01678454385069,False
2793,TX,A,19,sports,0.0026292600595175797,52.9051704023807,False
2794,NY,A,11,news,0.1935867590083411,50.94347036033365,False
2795,FL,B,3,sports,0.6317341158326056,58.86936463330423,False
2796,FL,C,0,movie,0.8743615052031294,64.97446020812518,False
2797,TX,A,13,sports,0.04902829858602431,47.56113194344098,False
2798,TX,B,12,movie,0.5585527921743301,66.7421116869732,False
2799,LA,A,19,sports,0.6367750201050305,78.27100080420122,False
2800,FL,B,21,sports,0.9323909811827462,92.49563924730985,False
2801,LA,A,3,sports,0.6551437946449565,59.805751785798265,False
2802,FL,C,7,news,0.10303270247073837,42.521308098829536,False
2803,NY,C,4,movie,0.14674424254448049,40.66976970177922,False
2804,NY,C,2,sports,0.6357641288869977,57.83056515547991,False
2805,FL,C,0,movie,0.21561967676323268,38.62478707052931,False
2806,LA,A,1,movie,0.9283054748772882,68.33221899509152,False
2807,LA,B,12,news,0.9206872007858861,81.22748803143544,False
2808,FL,A,3,news,0.9486558601572134,71.54623440628853,False
2809,NY,B,4,movie,0.29295260781219334,46.51810431248773,False
2810,TX,B,2,movie,0.7169499079603164,61.07799631841266,False
2811,LA,C,17,sports,0.6630139069348495,76.92055627739398,False
2812,NY,A,15,movie,0.03560378133777209,49.424151253510885,False
2813,FL,C,23,news,0.2655650763462797,68.22260305385117,False
2814,NY,B,2,sports,0.2067667296794684,40.67066918717873,False
2815,NY,C,5,movie,0.37080860173833996,50.8323440695336,False
2816,TX,B,10,movie,0.953053716545225,80.122148661809,False
2817,FL,B,15,news,0.8456016389583383,81.82406555833353,False
2818,NY,C,3,movie,0.2934245913682769,45.33698365473108,False
2819,TX,C,5,sports,0.5300315310993231,57.20126124397292,False
2820,TX,A,10,movie,0.1922661215866619,49.690644863466474,False
2821,FL,B,0,news,0.27743399229593824,41.097359691837525,False
2822,NY,A,9,sports,0.06500324901488452,43.40012996059538,False
2823,FL,B,18,news,0.6426065009168366,77.30426003667345,False
2824,TX,C,12,sports,0.6569207744963289,70.67683097985315,False
2825,FL,C,10,news,0.8385016208034435,75.54006483213774,False
2826,LA,A,11,movie,0.8715518134272541,78.06207253709016,False
2827,FL,B,22,news,0.1600593991937228,62.80237596774891,False
2828,TX,B,12,movie,0.7430409461629872,74.12163784651949,False
2829,NY,B,12,news,0.13470763282733234,49.78830531309329,False
2830,FL,A,22,movie,0.3737150117458109,71.34860046983243,False
2831,FL,A,3,sports,0.5155365715592212,54.22146286236885,False
2832,LA,B,2,movie,0.04946991408707602,34.378796563483036,False
2833,TX,B,10,news,0.15676371154545432,48.27054846181817,False
2834,LA,C,7,movie,0.27111609999003816,49.24464399960152,False
2835,TX,B,4,sports,0.12754232963418932,39.90169318536757,False
2836,FL,B,2,sports,0.9340962722063331,69.76385088825333,False
2837,FL,B,21,movie,0.2883191880871163,66.73276752348465,False
2838,NY,C,14,movie,0.5011716645089137,66.84686658035655,False
2839,FL,B,16,movie,0.9965342379256862,89.06136951702746,False
2840,LA,B,2,news,0.5666426769312439,55.065707077249755,False
2841,TX,A,8,news,0.4114957749920847,56.059830999683385,False
2842,FL,C,14,news,0.9297924059242851,83.99169623697139,False
2843,LA,C,12,movie,0.22249775536660854,53.29991021466434,False
2844,LA,A,16,sports,0.17950074083870793,56.38002963354832,False
2845,LA,B,16,sports,0.5353643690407835,70.61457476163135,False
2846,FL,A,9,sports,0.42730173783139014,57.892069513255606,False
2847,LA,C,18,news,0.796986077315465,83.4794430926186,False
2848,LA,A,6,movie,0.04201004130436725,38.88040165217469,False
2849,LA,A,1,news,0.6177258244112199,55.9090329764488,False
2850,NY,A,21,news,0.7106791428978765,83.62716571591505,False
2851,LA,B,0,news,0.9719167608239669,68.87667043295868,False
2852,NY,A,6,sports,0.14576320023983547,43.030528009593425,False
2853,NY,B,2,movie,0.24624321870946764,42.2497287483787,False
2854,TX,C,5,movie,0.9324432315692422,73.29772926276969,False
2855,NY,C,9,movie,0.6306288454833006,66.02515381933202,False
2856,TX,A,3,movie,0.038049032735511634,35.12196130942047,False
2857,FL,A,11,news,0.07734400225577898,46.29376009023116,False
2858,TX,A,22,movie,0.7854405606276683,87.81762242510673,False
2859,LA,C,3,news,0.5674744984564157,56.29897993825663,False
2860,NY,B,22,movie,0.5654154816188739,79.01661926475495,False
2861,FL,B,9,news,0.8798656433112854,75.99462573245141,False
2862,FL,C,14,movie,0.24109791937122826,56.44391677484913,False
2863,TX,B,10,sports,0.16043098182201998,48.4172392728808,False
2864,NY,A,7,sports,0.6138059476220805,62.95223790488322,False
2865,NY,B,2,sports,0.8824230976538834,67.69692390615533,False
2866,LA,C,14,news,0.26525064466761816,57.41002578670472,False
2867,NY,A,21,movie,0.681294364791352,82.45177459165409,False
2868,FL,B,12,news,0.15237903185827417,50.49516127433097,False
2869,NY,B,14,movie,0.17190869582914892,53.676347833165956,False
2870,LA,A,15,news,0.9015100578627374,84.0604023145095,False
2871,FL,A,9,movie,0.11796499490637535,45.51859979625501,False
2872,FL,B,2,movie,0.024345536655194677,33.37382146620779,False
2873,NY,B,12,sports,0.7749404481107842,75.39761792443136,False
2874,LA,A,20,movie,0.36250954852518036,68.50038194100722,False
2875,TX,B,7,sports,0.39665855220213087,54.26634208808523,False
2876,TX,B,20,news,0.7998575449081955,85.99430179632782,False
2877,FL,B,20,news,0.17993579157734818,61.19743166309393,False
2878,FL,C,5,sports,0.6503269415210357,62.013077660841425,False
2879,FL,A,13,movie,0.3135283288376345,58.14113315350538,False
2880,NY,B,17,news,0.10426846064684414,54.57073842587376,False
2881,NY,A,11,sports,0.6874960489700879,70.69984195880352,False
2882,TX,C,16,sports,0.3186641345509361,61.94656538203745,False
2883,NY,A,21,sports,0.8666041042800707,89.86416417120283,False
2884,LA,C,15,sports,0.9190356502319008,84.76142600927604,False
2885,NY,A,20,sports,0.8490517619209528,87.96207047683811,False
2886,FL,A,19,sports,0.3223517474354619,65.69406989741847,False
2887,NY,B,19,movie,0.23658262435965616,62.263304974386244,False
2888,NY,C,20,movie,0.8928006424077998,89.712025696312,False
2889,NY,A,5,movie,0.45294698387646126,54.11787935505845,False
2890,NY,A,0,news,0.7077397235580157,58.30958894232063,False
2891,TX,C,3,movie,0.8271642014106343,66.68656805642537,False
2892,LA,A,5,movie,0.2776866548678225,47.1074661947129,False
2893,FL,A,16,sports,0.11909742793479017,53.96389711739161,False
2894,LA,C,12,movie,0.6248275633432858,69.39310253373142,False
2895,TX,A,11,movie,0.5901922557632251,66.807690230529,False
2896,TX,C,0,news,0.2702000726585758,40.808002906343035,False
2897,TX,C,16,news,0.5847067213853422,72.58826885541369,False
2898,FL,C,8,news,0.7903572544783429,71.21429017913371,False
2899,NY,A,18,sports,0.3500109823441274,65.60043929376509,False
2900,TX,A,2,sports,0.2423177189255722,42.09270875702289,False
2901,FL,B,7,sports,0.7250012136095562,67.40004854438224,False
2902,FL,B,1,sports,0.7858720166817947,62.63488066727179,False
2903,TX,C,6,news,0.9542894378689203,75.37157751475681,False
2904,TX,B,22,news,0.14758582291747113,62.303432916698846,False
2905,FL,C,11,sports,0.8892641018881947,78.7705640755278,False
2906,TX,C,10,sports,0.7650988111899024,112.6039524475961,True
2907,FL,C,6,movie,0.7018999079308879,65.27599631723552,False
2908,NY,A,6,movie,0.31305362919037816,49.722145167615125,False
2909,LA,A,16,news,0.02219295118815412,50.08771804752617,False
2910,NY,A,23,movie,0.5075504941194423,77.90201976477769,False
2911,NY,B,17,news,0.2857693764857162,61.830775059428646,False
2912,LA,A,17,sports,0.2898210189266912,61.99284075706765,False
2913,NY,C,11,movie,0.9271385771926535,80.28554308770615,False
2914,LA,A,2,movie,0.15296889205320918,38.518755682128365,False
2915,LA,C,17,news,0.9342323795905538,127.76929518362215,True
2916,TX,C,19,news,0.50380671001074,72.9522684004296,False
2917,FL,A,12,sports,0.8382792760609368,77.93117104243747,False
2918,FL,A,2,news,0.2835875714419104,43.74350285767642,False
2919,LA,B,17,news,0.6339206640847351,75.75682656338941,False
2920,LA,B,22,news,0.5565883957234168,78.66353582893667,False
2921,FL,A,5,sports,0.9241660894178338,72.96664357671335,False
2922,NY,B,3,movie,0.17929842684242103,40.77193707369684,False
2923,TX,A,17,news,0.20456988974247958,58.58279558969918,False
2924,LA,A,7,sports,0.9489643994535446,76.35857597814177,False
2925,NY,C,17,movie,0.09796462078610502,54.3185848314442,False
2926,TX,C,16,news,0.6346824690439964,74.58729876175985,False
2927,LA,A,6,news,0.060564113215253124,39.62256452861013,False
2928,NY,C,1,news,0.07699080812060333,34.279632324824135,False
2929,TX,B,13,news,0.5971487429017218,69.48594971606887,False
2930,NY,B,9,sports,0.5513679621540587,62.85471848616234,False
2931,TX,A,20,sports,0.5730261987535927,76.9210479501437,False
2932,NY,B,8,movie,0.4736520965499429,58.546083861997715,False
2933,LA,B,5,news,0.7423593405816048,65.6943736232642,False
2934,FL,B,20,news,0.9921885363648986,93.68754145459594,False
2935,NY,A,17,sports,0.2757812463903556,61.431249855614226,False
2936,FL,A,14,movie,0.32343966731494844,59.73758669259794,False
2937,TX,B,22,movie,0.3230495423432147,69.32198169372859,False
2938,FL,A,18,movie,0.7632689463058524,82.1307578522341,False
2939,NY,A,20,news,0.34801550112372814,67.92062004494912,False
2940,TX,B,19,news,0.6767370675826506,79.86948270330602,False
2941,FL,C,9,movie,0.44588755701192884,58.635502280477155,False
2942,FL,B,1,movie,0.6078046670230125,55.5121866809205,False
2943,NY,A,14,news,0.8290153728048992,79.96061491219596,False
2944,FL,C,18,movie,0.5140586875542057,72.16234750216822,False
2945,NY,B,23,movie,0.47517320084670556,76.60692803386821,False
2946,TX,C,16,movie,0.266974583605303,59.87898334421212,False
2947,LA,A,13,sports,0.5159045818197838,66.23618327279135,False
2948,TX,B,13,sports,0.2624122729096039,56.096490916384155,False
2949,TX,A,2,sports,0.8435702057179587,66.14280822871834,False
2950,NY,B,0,movie,0.38886402686158383,45.55456107446335,False
2951,TX,A,1,sports,0.12910763183495388,36.36430527339815,False
2952,FL,C,21,sports,0.23996752792636,64.7987011170544,False
2953,LA,A,18,sports,0.5345814674672562,72.98325869869024,False
2954,LA,B,6,sports,0.9162875158297524,73.8515006331901,False
2955,FL,A,10,movie,0.30056149857477965,54.02245994299119,False
2956,NY,C,11,movie,0.2643862040993116,53.77544816397247,False
2957,LA,B,5,movie,0.40655983481013536,52.262393392405414,False
2958,TX,C,10,sports,0.9677544782921464,80.71017913168586,False
2959,LA,B,8,news,0.8452196744613539,113.40878697845416,True
2960,FL,B,16,movie,0.14966795107469155,55.186718042987664,False
2961,LA,A,18,news,0.6137532871002641,76.15013148401056,False
2962,FL,B,2,movie,0.7918642033440346,64.07456813376137,False
2963,NY,B,11,news,0.7680103413702376,73.92041365480951,False
2964,TX,A,23,sports,0.4888454917546158,77.15381967018462,False
2965,TX,B,20,news,0.7318313856740422,83.27325542696168,False
2966,NY,A,19,movie,0.5835866105929837,76.14346442371934,False
2967,NY,A,17,movie,0.2014449828522027,58.457799314088106,False
2968,TX,A,0,news,0.05605364063650864,32.242145625460346,False
2969,TX,B,23,news,0.3694996800503372,72.37998720201348,False
2970,TX,A,17,movie,0.06193900194753987,52.87756007790159,False
2971,NY,A,21,movie,0.3950134039208921,71.0005361568357,False
2972,TX,B,21,news,0.8288790015707599,88.35516006283041,False
2973,FL,A,6,sports,0.8442941484035814,70.97176593614326,False
2974,NY,A,0,movie,0.034073921340017854,31.362956853600714,False
2975,LA,B,15,movie,0.06953546750949413,50.78141870037977,False
2976,LA,A,11,sports,0.6698670875912447,69.99468350364978,False
2977,FL,C,0,sports,0.49999869494219984,49.999947797687994,False
2978,LA,B,6,sports,0.14935839273039087,43.17433570921564,False
2979,LA,C,23,news,0.8055296177320932,89.82118470928373,False
